Date;Series1
2019-11-06 08:47:11.843;2.71
2019-11-06 08:47:11.907;2.7
2019-11-06 08:47:11.937;2.71
2019-11-06 08:47:11.970;2.71
2019-11-06 08:47:12.000;2.7
2019-11-06 08:47:12.063;2.71
2019-11-06 08:47:12.127;2.7
2019-11-06 08:47:12.187;2.71
2019-11-06 08:47:12.267;2.71
2019-11-06 08:47:12.297;2.7
2019-11-06 08:47:12.343;2.71
2019-11-06 08:47:12.390;2.7
2019-11-06 08:47:12.437;2.7
2019-11-06 08:47:12.500;2.7
2019-11-06 08:47:12.563;2.71
2019-11-06 08:47:12.610;2.7
2019-11-06 08:47:12.657;2.7
2019-11-06 08:47:12.703;2.7
2019-11-06 08:47:12.750;2.73
2019-11-06 08:47:12.813;2.71
2019-11-06 08:47:12.860;2.7
2019-11-06 08:47:12.937;2.7
2019-11-06 08:47:12.983;2.7
2019-11-06 08:47:13.063;2.7
2019-11-06 08:47:13.093;2.73
2019-11-06 08:47:13.140;2.71
2019-11-06 08:47:13.157;2.7
2019-11-06 08:47:13.187;2.71
2019-11-06 08:47:13.220;2.73
2019-11-06 08:47:13.233;2.73
2019-11-06 08:47:13.267;2.71
2019-11-06 08:47:13.280;2.71
2019-11-06 08:47:13.313;2.7
2019-11-06 08:47:13.360;2.71
2019-11-06 08:47:13.407;2.71
2019-11-06 08:47:13.437;2.71
2019-11-06 08:47:13.483;2.71
2019-11-06 08:47:13.530;2.7
2019-11-06 08:47:32.983;2.7
2019-11-06 08:47:33.017;2.7
2019-11-06 08:47:33.093;2.73
2019-11-06 08:47:33.157;2.7
2019-11-06 08:47:33.203;2.7
2019-11-06 08:47:33.250;2.73
2019-11-06 08:47:33.580;2.7
2019-11-06 08:47:33.780;2.71
2019-11-06 08:47:33.907;2.71
2019-11-06 08:47:33.983;2.7
2019-11-06 08:47:34.080;2.73
2019-11-06 08:47:34.220;2.7
2019-11-06 08:47:34.483;2.73
2019-11-06 08:47:34.830;2.7
2019-11-06 08:47:35.017;2.7
2019-11-06 08:47:35.187;2.7
2019-11-06 08:47:35.390;2.71
2019-11-06 08:47:35.640;2.71
2019-11-06 08:47:36.157;2.71
2019-11-06 08:47:36.407;2.73
2019-11-06 08:47:36.610;2.71
2019-11-06 08:47:36.830;2.71
2019-11-06 08:47:37.030;2.73
2019-11-06 08:47:37.330;2.71
2019-11-06 08:47:37.483;2.71
2019-11-06 08:47:37.673;2.71
2019-11-06 08:47:37.860;2.73
2019-11-06 08:47:38.017;2.71
2019-11-06 08:47:38.250;2.71
2019-11-06 08:47:38.563;2.71
2019-11-06 08:47:38.970;2.71
2019-11-06 08:47:39.110;2.71
2019-11-06 08:47:39.297;2.73
2019-11-06 08:47:39.483;2.71
2019-11-06 08:47:39.657;2.71
2019-11-06 08:47:39.767;2.73
2019-11-06 08:47:39.843;2.71
2019-11-06 08:47:39.970;2.73
2019-11-06 08:47:40.110;2.75
2019-11-06 08:47:40.220;2.73
2019-11-06 08:47:40.437;2.75
2019-11-06 08:47:40.627;2.75
2019-11-06 08:47:41.030;2.73
2019-11-06 08:47:41.423;2.75
2019-11-06 08:47:41.580;2.75
2019-11-06 08:47:41.780;2.75
2019-11-06 08:47:41.970;2.75
2019-11-06 08:47:42.313;2.75
2019-11-06 08:47:42.517;2.75
2019-11-06 08:47:42.830;2.75
2019-11-06 08:47:43.030;2.75
2019-11-06 08:47:43.343;2.75
2019-11-06 08:47:43.517;2.75
2019-11-06 08:47:43.860;2.75
2019-11-06 08:48:05.610;2.75
2019-11-06 08:48:05.673;2.75
2019-11-06 08:48:05.720;2.75
2019-11-06 08:48:05.767;2.75
2019-11-06 08:48:05.813;2.75
2019-11-06 08:48:05.890;2.75
2019-11-06 08:48:06.000;2.75
2019-11-06 08:48:06.030;2.75
2019-11-06 08:48:06.110;2.75
2019-11-06 08:48:06.157;2.75
2019-11-06 08:48:06.250;2.75
2019-11-06 08:48:06.280;2.75
2019-11-06 08:48:06.360;2.75
2019-11-06 08:48:06.390;2.75
2019-11-06 08:48:06.437;2.73
2019-11-06 08:48:06.483;2.75
2019-11-06 08:48:06.530;2.75
2019-11-06 08:48:06.610;2.75
2019-11-06 08:48:06.657;2.75
2019-11-06 08:48:06.750;2.75
2019-11-06 08:48:06.797;2.75
2019-11-06 08:48:06.843;2.75
2019-11-06 08:48:06.890;2.75
2019-11-06 08:48:06.970;2.75
2019-11-06 08:48:07.017;2.77
2019-11-06 08:48:07.080;2.77
2019-11-06 08:48:07.110;2.77
2019-11-06 08:48:07.140;2.77
2019-11-06 08:48:07.157;2.77
2019-11-06 08:48:07.203;2.77
2019-11-06 08:48:07.250;2.77
2019-11-06 08:48:07.267;2.77
2019-11-06 08:48:07.297;2.79
2019-11-06 08:48:07.313;2.79
2019-11-06 08:48:07.360;2.79
2019-11-06 08:48:07.390;2.79
2019-11-06 08:48:07.407;2.79
2019-11-06 08:48:07.437;2.79
2019-11-06 08:48:07.470;2.81
2019-11-06 08:48:07.530;2.81
2019-11-06 08:48:07.580;2.79
2019-11-06 08:48:07.610;2.79
2019-11-06 08:48:07.657;2.81
2019-11-06 08:48:07.687;2.79
2019-11-06 08:48:07.733;2.79
2019-11-06 08:48:07.767;2.79
2019-11-06 08:48:07.843;2.79
2019-11-06 08:48:07.860;2.79
2019-11-06 08:48:07.877;2.79
2019-11-06 08:48:07.890;2.79
2019-11-06 08:48:07.923;2.79
2019-11-06 08:48:07.983;2.79
2019-11-06 08:48:08.017;2.79
2019-11-06 08:48:08.063;2.79
2019-11-06 08:48:08.093;2.79
2019-11-06 08:48:08.140;2.79
2019-11-06 08:48:08.173;2.79
2019-11-06 08:48:24.813;2.79
2019-11-06 08:48:24.860;2.79
2019-11-06 08:48:24.890;2.79
2019-11-06 08:48:24.907;2.77
2019-11-06 08:48:24.937;2.79
2019-11-06 08:48:24.953;2.79
2019-11-06 08:48:25.000;2.79
2019-11-06 08:48:25.030;2.79
2019-11-06 08:48:25.047;2.79
2019-11-06 08:48:25.080;2.79
2019-11-06 08:48:25.093;2.77
2019-11-06 08:48:25.127;2.77
2019-11-06 08:48:25.157;2.77
2019-11-06 08:48:25.187;2.77
2019-11-06 08:48:25.203;2.77
2019-11-06 08:48:25.233;2.77
2019-11-06 08:48:25.250;2.77
2019-11-06 08:48:25.280;2.77
2019-11-06 08:48:25.330;2.77
2019-11-06 08:48:25.360;2.77
2019-11-06 08:48:25.407;2.77
2019-11-06 08:48:25.453;2.77
2019-11-06 08:48:25.483;2.77
2019-11-06 08:48:25.547;2.77
2019-11-06 08:48:25.610;2.77
2019-11-06 08:48:25.703;2.77
2019-11-06 08:48:25.767;2.75
2019-11-06 08:48:25.797;2.75
2019-11-06 08:48:25.830;2.75
2019-11-06 08:48:25.843;2.75
2019-11-06 08:48:25.860;2.77
2019-11-06 08:48:25.907;2.77
2019-11-06 08:48:25.953;2.77
2019-11-06 08:48:25.983;2.77
2019-11-06 08:48:26.000;2.77
2019-11-06 08:48:26.030;2.77
2019-11-06 08:48:26.047;2.77
2019-11-06 08:48:26.093;2.77
2019-11-06 08:48:26.140;2.77
2019-11-06 08:48:26.157;2.77
2019-11-06 08:48:26.187;2.77
2019-11-06 08:48:26.203;2.75
2019-11-06 08:48:26.233;2.77
2019-11-06 08:48:26.250;2.75
2019-11-06 08:48:26.267;2.75
2019-11-06 08:48:26.313;2.75
2019-11-06 08:48:26.330;2.75
2019-11-06 08:48:26.343;2.75
2019-11-06 08:48:26.360;2.75
2019-11-06 08:48:26.377;2.75
2019-11-06 08:48:26.407;2.75
2019-11-06 08:48:26.437;2.75
2019-11-06 08:48:26.470;2.75
2019-11-06 08:48:26.483;2.75
2019-11-06 08:48:26.500;2.75
2019-11-06 08:48:39.093;2.75
2019-11-06 08:48:39.127;2.75
2019-11-06 08:48:39.157;2.75
2019-11-06 08:48:39.173;2.75
2019-11-06 08:48:39.203;2.75
2019-11-06 08:48:39.220;2.75
2019-11-06 08:48:39.267;2.71
2019-11-06 08:48:39.297;2.75
2019-11-06 08:48:39.330;2.71
2019-11-06 08:48:39.360;2.75
2019-11-06 08:48:39.377;2.75
2019-11-06 08:48:39.407;2.71
2019-11-06 08:48:39.453;2.71
2019-11-06 08:48:39.483;2.75
2019-11-06 08:48:39.563;2.71
2019-11-06 08:48:39.593;2.71
2019-11-06 08:48:39.610;2.73
2019-11-06 08:48:39.627;2.75
2019-11-06 08:48:39.657;2.73
2019-11-06 08:48:39.687;2.71
2019-11-06 08:48:39.720;2.73
2019-11-06 08:48:39.750;2.73
2019-11-06 08:48:39.780;2.73
2019-11-06 08:48:39.797;2.73
2019-11-06 08:48:39.830;2.73
2019-11-06 08:48:39.843;2.73
2019-11-06 08:48:39.877;2.73
2019-11-06 08:48:39.907;2.73
2019-11-06 08:48:39.937;2.73
2019-11-06 08:48:39.970;2.73
2019-11-06 08:48:39.983;2.73
2019-11-06 08:48:40.017;2.73
2019-11-06 08:48:40.030;2.71
2019-11-06 08:48:40.063;2.73
2019-11-06 08:48:40.093;2.73
2019-11-06 08:48:40.127;2.73
2019-11-06 08:48:40.157;2.71
2019-11-06 08:48:40.187;2.73
2019-11-06 08:48:40.203;2.73
2019-11-06 08:48:40.233;2.73
2019-11-06 08:48:40.250;2.71
2019-11-06 08:48:40.267;2.73
2019-11-06 08:48:40.297;2.71
2019-11-06 08:48:40.330;2.73
2019-11-06 08:48:40.360;2.71
2019-11-06 08:48:40.377;2.73
2019-11-06 08:48:40.407;2.73
2019-11-06 08:48:40.423;2.73
2019-11-06 08:48:40.470;2.7
2019-11-06 08:48:40.500;2.73
2019-11-06 08:48:40.530;2.73
2019-11-06 08:48:40.547;2.7
2019-11-06 08:48:40.563;2.73
2019-11-06 08:48:40.593;2.71
2019-11-06 08:48:40.610;2.73
2019-11-06 08:48:40.657;2.73
2019-11-06 08:48:40.687;2.73
2019-11-06 08:48:52.627;2.73
2019-11-06 08:48:52.673;2.73
2019-11-06 08:48:52.733;2.71
2019-11-06 08:48:52.767;2.73
2019-11-06 08:48:52.860;2.73
2019-11-06 08:48:52.923;2.73
2019-11-06 08:48:52.970;2.73
2019-11-06 08:48:53.017;2.73
2019-11-06 08:48:53.093;2.73
2019-11-06 08:48:53.127;2.73
2019-11-06 08:48:53.173;2.73
2019-11-06 08:48:53.220;2.73
2019-11-06 08:48:53.267;2.71
2019-11-06 08:48:53.280;2.73
2019-11-06 08:48:53.313;2.71
2019-11-06 08:48:53.330;2.73
2019-11-06 08:48:53.377;2.73
2019-11-06 08:48:53.390;2.73
2019-11-06 08:48:53.407;2.73
2019-11-06 08:48:53.437;2.71
2019-11-06 08:48:53.470;2.71
2019-11-06 08:48:53.483;2.73
2019-11-06 08:48:53.547;2.73
2019-11-06 08:48:53.593;2.73
2019-11-06 08:48:53.610;2.73
2019-11-06 08:48:53.627;2.73
2019-11-06 08:48:53.640;2.73
2019-11-06 08:48:53.673;2.71
2019-11-06 08:48:53.687;2.73
2019-11-06 08:48:53.720;2.73
2019-11-06 08:48:53.750;2.73
2019-11-06 08:48:53.780;2.73
2019-11-06 08:48:53.813;2.73
2019-11-06 08:48:53.830;2.73
2019-11-06 08:48:53.860;2.73
2019-11-06 08:48:53.890;2.73
2019-11-06 08:48:53.937;2.73
2019-11-06 08:48:53.953;2.73
2019-11-06 08:48:53.983;2.73
2019-11-06 08:48:54.000;2.73
2019-11-06 08:48:54.047;2.73
2019-11-06 08:48:54.080;2.73
2019-11-06 08:48:54.127;2.73
2019-11-06 08:48:54.157;2.73
2019-11-06 08:48:54.187;2.73
2019-11-06 08:48:54.220;2.73
2019-11-06 08:48:54.280;2.73
2019-11-06 08:48:54.343;2.73
2019-11-06 08:48:54.407;2.73
2019-11-06 08:48:54.437;2.73
2019-11-06 08:48:54.483;2.71
2019-11-06 08:48:54.517;2.73
2019-11-06 08:48:54.593;2.71
2019-11-06 08:48:54.640;2.73
2019-11-06 08:48:54.703;2.71
2019-11-06 08:49:13.220;2.71
2019-11-06 08:49:13.250;2.73
2019-11-06 08:49:13.280;2.71
2019-11-06 08:49:13.313;2.73
2019-11-06 08:49:13.360;2.71
2019-11-06 08:49:13.407;2.73
2019-11-06 08:49:13.423;2.73
2019-11-06 08:49:13.437;2.73
2019-11-06 08:49:13.470;2.73
2019-11-06 08:49:13.517;2.71
2019-11-06 08:49:13.547;2.73
2019-11-06 08:49:13.580;2.73
2019-11-06 08:49:13.610;2.71
2019-11-06 08:49:13.640;2.73
2019-11-06 08:49:13.673;2.71
2019-11-06 08:49:13.703;2.73
2019-11-06 08:49:13.750;2.73
2019-11-06 08:49:13.780;2.71
2019-11-06 08:49:13.797;2.73
2019-11-06 08:49:13.843;2.73
2019-11-06 08:49:13.890;2.73
2019-11-06 08:49:13.953;2.73
2019-11-06 08:49:14.030;2.73
2019-11-06 08:49:14.110;2.73
2019-11-06 08:49:14.127;2.73
2019-11-06 08:49:14.157;2.7
2019-11-06 08:49:14.187;2.71
2019-11-06 08:49:14.250;2.7
2019-11-06 08:49:14.297;2.71
2019-11-06 08:49:14.313;2.73
2019-11-06 08:49:14.360;2.73
2019-11-06 08:49:14.407;2.73
2019-11-06 08:49:14.423;2.73
2019-11-06 08:49:14.500;2.7
2019-11-06 08:49:14.547;2.71
2019-11-06 08:49:14.610;2.7
2019-11-06 08:49:14.640;2.7
2019-11-06 08:49:14.720;2.7
2019-11-06 08:49:14.750;2.7
2019-11-06 08:49:14.813;2.7
2019-11-06 08:49:14.890;2.7
2019-11-06 08:49:14.970;2.7
2019-11-06 08:49:15.000;2.7
2019-11-06 08:49:15.017;2.7
2019-11-06 08:49:15.047;2.7
2019-11-06 08:49:15.140;2.7
2019-11-06 08:49:15.173;2.7
2019-11-06 08:49:15.203;2.68
2019-11-06 08:49:15.220;2.7
2019-11-06 08:49:15.250;2.71
2019-11-06 08:49:15.280;2.73
2019-11-06 08:49:15.313;2.77
2019-11-06 08:49:15.343;2.73
2019-11-06 08:49:15.390;2.77
2019-11-06 08:49:15.423;2.77
2019-11-06 08:49:41.937;2.79
2019-11-06 08:49:41.953;2.79
2019-11-06 08:49:41.983;2.79
2019-11-06 08:49:42.047;2.79
2019-11-06 08:49:42.080;2.79
2019-11-06 08:49:42.110;2.79
2019-11-06 08:49:42.127;2.79
2019-11-06 08:49:42.157;2.79
2019-11-06 08:49:42.187;2.79
2019-11-06 08:49:42.220;2.79
2019-11-06 08:49:42.267;2.79
2019-11-06 08:49:42.313;2.79
2019-11-06 08:49:42.377;2.79
2019-11-06 08:49:42.423;2.79
2019-11-06 08:49:42.483;2.79
2019-11-06 08:49:42.547;2.79
2019-11-06 08:49:42.610;2.79
2019-11-06 08:49:42.687;2.81
2019-11-06 08:49:42.767;2.79
2019-11-06 08:49:42.843;2.81
2019-11-06 08:49:42.907;2.79
2019-11-06 08:49:42.970;2.81
2019-11-06 08:49:43.047;2.79
2019-11-06 08:49:43.093;2.81
2019-11-06 08:49:43.140;2.79
2019-11-06 08:49:43.203;2.81
2019-11-06 08:49:43.313;2.81
2019-11-06 08:49:43.343;2.79
2019-11-06 08:49:43.470;2.79
2019-11-06 08:49:43.517;2.79
2019-11-06 08:49:43.547;2.79
2019-11-06 08:49:43.593;2.79
2019-11-06 08:49:43.640;2.79
2019-11-06 08:49:43.750;2.79
2019-11-06 08:49:43.780;2.79
2019-11-06 08:49:43.843;2.79
2019-11-06 08:49:43.937;2.79
2019-11-06 08:49:43.983;2.79
2019-11-06 08:49:44.127;2.79
2019-11-06 08:49:44.157;2.79
2019-11-06 08:49:44.220;2.79
2019-11-06 08:49:44.280;2.79
2019-11-06 08:49:44.343;2.79
2019-11-06 08:49:44.377;2.79
2019-11-06 08:49:44.407;2.79
2019-11-06 08:49:44.547;2.79
2019-11-06 08:49:44.720;2.79
2019-11-06 08:49:44.830;2.79
2019-11-06 08:49:44.860;2.79
2019-11-06 08:49:44.890;2.79
2019-11-06 08:49:44.923;2.79
2019-11-06 08:49:44.983;2.79
2019-11-06 08:49:45.110;2.79
2019-11-06 08:49:45.140;2.79
2019-11-06 08:49:45.203;2.79
2019-11-06 08:49:45.233;2.79
2019-11-06 08:50:06.780;2.79
2019-11-06 08:50:06.877;2.79
2019-11-06 08:50:06.953;2.79
2019-11-06 08:50:07.017;2.79
2019-11-06 08:50:07.093;2.79
2019-11-06 08:50:07.157;2.77
2019-11-06 08:50:07.187;2.79
2019-11-06 08:50:07.267;2.79
2019-11-06 08:50:07.343;2.77
2019-11-06 08:50:07.437;2.79
2019-11-06 08:50:07.500;2.79
2019-11-06 08:50:07.593;2.77
2019-11-06 08:50:07.627;2.79
2019-11-06 08:50:07.640;2.77
2019-11-06 08:50:07.720;2.75
2019-11-06 08:50:07.750;2.77
2019-11-06 08:50:07.767;2.75
2019-11-06 08:50:07.797;2.77
2019-11-06 08:50:07.830;2.77
2019-11-06 08:50:07.860;2.77
2019-11-06 08:50:07.923;2.77
2019-11-06 08:50:07.953;2.77
2019-11-06 08:50:07.983;2.77
2019-11-06 08:50:08.030;2.77
2019-11-06 08:50:08.063;2.79
2019-11-06 08:50:08.157;2.77
2019-11-06 08:50:08.250;2.79
2019-11-06 08:50:08.330;2.77
2019-11-06 08:50:08.377;2.77
2019-11-06 08:50:08.423;2.77
2019-11-06 08:50:08.500;2.77
2019-11-06 08:50:08.593;2.75
2019-11-06 08:50:08.640;2.77
2019-11-06 08:50:08.673;2.77
2019-11-06 08:50:08.703;2.75
2019-11-06 08:50:08.720;2.77
2019-11-06 08:50:08.750;2.75
2019-11-06 08:50:08.780;2.77
2019-11-06 08:50:08.797;2.77
2019-11-06 08:50:08.830;2.75
2019-11-06 08:50:08.843;2.77
2019-11-06 08:50:08.890;2.75
2019-11-06 08:50:08.937;2.75
2019-11-06 08:50:08.983;2.75
2019-11-06 08:50:09.110;2.77
2019-11-06 08:50:09.157;2.77
2019-11-06 08:50:09.203;2.75
2019-11-06 08:50:09.267;2.75
2019-11-06 08:50:09.313;2.75
2019-11-06 08:50:09.483;2.75
2019-11-06 08:50:09.547;2.75
2019-11-06 08:50:09.593;2.75
2019-11-06 08:50:09.640;2.75
2019-11-06 08:50:09.703;2.75
2019-11-06 08:50:09.733;2.75
2019-11-06 08:50:09.767;2.75
2019-11-06 08:50:29.860;2.75
2019-11-06 08:50:29.890;2.75
2019-11-06 08:50:29.907;2.75
2019-11-06 08:50:29.937;2.71
2019-11-06 08:50:29.970;2.75
2019-11-06 08:50:29.983;2.73
2019-11-06 08:50:30.030;2.71
2019-11-06 08:50:30.080;2.75
2019-11-06 08:50:30.110;2.73
2019-11-06 08:50:30.127;2.75
2019-11-06 08:50:30.173;2.75
2019-11-06 08:50:30.203;2.75
2019-11-06 08:50:30.297;2.75
2019-11-06 08:50:30.343;2.75
2019-11-06 08:50:30.423;2.75
2019-11-06 08:50:30.483;2.75
2019-11-06 08:50:30.517;2.73
2019-11-06 08:50:30.547;2.73
2019-11-06 08:50:30.580;2.75
2019-11-06 08:50:30.627;2.75
2019-11-06 08:50:30.640;2.73
2019-11-06 08:50:30.673;2.73
2019-11-06 08:50:30.703;2.75
2019-11-06 08:50:30.750;2.75
2019-11-06 08:50:30.780;2.73
2019-11-06 08:50:30.860;2.73
2019-11-06 08:50:30.907;2.73
2019-11-06 08:50:30.953;2.73
2019-11-06 08:50:31.000;2.73
2019-11-06 08:50:31.093;2.71
2019-11-06 08:50:31.187;2.73
2019-11-06 08:50:31.280;2.73
2019-11-06 08:50:31.330;2.71
2019-11-06 08:50:31.423;2.73
2019-11-06 08:50:31.470;2.73
2019-11-06 08:50:31.530;2.73
2019-11-06 08:50:31.657;2.75
2019-11-06 08:50:31.767;2.73
2019-11-06 08:50:31.813;2.73
2019-11-06 08:50:31.877;2.75
2019-11-06 08:50:31.937;2.73
2019-11-06 08:50:32.000;2.75
2019-11-06 08:50:32.140;2.71
2019-11-06 08:50:32.187;2.71
2019-11-06 08:50:32.233;2.75
2019-11-06 08:50:32.297;2.75
2019-11-06 08:50:32.360;2.75
2019-11-06 08:50:32.580;2.75
2019-11-06 08:50:32.627;2.77
2019-11-06 08:50:32.687;2.77
2019-11-06 08:50:32.733;2.77
2019-11-06 08:50:32.767;2.77
2019-11-06 08:50:32.780;2.77
2019-11-06 08:50:32.830;2.77
2019-11-06 08:50:32.890;2.77
2019-11-06 08:50:51.377;2.77
2019-11-06 08:50:51.437;2.77
2019-11-06 08:50:51.500;2.77
2019-11-06 08:50:51.547;2.79
2019-11-06 08:50:51.610;2.79
2019-11-06 08:50:51.703;2.77
2019-11-06 08:50:51.767;2.79
2019-11-06 08:50:51.797;2.79
2019-11-06 08:50:51.830;2.79
2019-11-06 08:50:51.843;2.79
2019-11-06 08:50:51.890;2.79
2019-11-06 08:50:51.923;2.81
2019-11-06 08:50:51.983;2.79
2019-11-06 08:50:52.047;2.79
2019-11-06 08:50:52.110;2.81
2019-11-06 08:50:52.157;2.79
2019-11-06 08:50:52.220;2.79
2019-11-06 08:50:52.250;2.79
2019-11-06 08:50:52.267;2.81
2019-11-06 08:50:52.297;2.81
2019-11-06 08:50:52.343;2.81
2019-11-06 08:50:52.390;2.81
2019-11-06 08:50:52.470;2.81
2019-11-06 08:50:52.580;2.81
2019-11-06 08:50:52.627;2.81
2019-11-06 08:50:52.673;2.81
2019-11-06 08:50:52.703;2.81
2019-11-06 08:50:52.750;2.81
2019-11-06 08:50:52.797;2.81
2019-11-06 08:50:52.907;2.81
2019-11-06 08:50:53.000;2.81
2019-11-06 08:50:53.047;2.81
2019-11-06 08:50:53.110;2.81
2019-11-06 08:50:53.173;2.81
2019-11-06 08:50:53.267;2.81
2019-11-06 08:50:53.377;2.81
2019-11-06 08:50:53.437;2.81
2019-11-06 08:50:53.500;2.81
2019-11-06 08:50:53.593;2.81
2019-11-06 08:50:53.640;2.81
2019-11-06 08:50:53.720;2.81
2019-11-06 08:50:53.797;2.81
2019-11-06 08:50:53.860;2.81
2019-11-06 08:50:53.923;2.81
2019-11-06 08:50:53.983;2.81
2019-11-06 08:50:54.030;2.81
2019-11-06 08:50:54.110;2.81
2019-11-06 08:50:54.157;2.81
2019-11-06 08:50:54.233;2.81
2019-11-06 08:50:54.297;2.81
2019-11-06 08:50:54.377;2.81
2019-11-06 08:50:54.453;2.79
2019-11-06 08:50:54.580;2.79
2019-11-06 08:50:54.627;2.81
2019-11-06 08:50:54.673;2.79
2019-11-06 08:50:54.720;2.79
2019-11-06 08:50:54.750;2.81
2019-11-06 08:50:54.767;2.81
2019-11-06 08:50:54.797;2.79
2019-11-06 08:50:54.813;2.81
2019-11-06 08:51:12.813;2.81
2019-11-06 08:51:12.843;2.79
2019-11-06 08:51:12.877;2.81
2019-11-06 08:51:12.923;2.81
2019-11-06 08:51:12.970;2.79
2019-11-06 08:51:13.047;2.81
2019-11-06 08:51:13.110;2.81
2019-11-06 08:51:13.140;2.81
2019-11-06 08:51:13.173;2.81
2019-11-06 08:51:13.220;2.81
2019-11-06 08:51:13.267;2.81
2019-11-06 08:51:13.297;2.81
2019-11-06 08:51:13.343;2.83
2019-11-06 08:51:13.377;2.83
2019-11-06 08:51:13.423;2.83
2019-11-06 08:51:13.453;2.83
2019-11-06 08:51:13.483;2.83
2019-11-06 08:51:13.517;2.83
2019-11-06 08:51:13.547;2.85
2019-11-06 08:51:13.610;2.83
2019-11-06 08:51:13.640;2.85
2019-11-06 08:51:13.687;2.85
2019-11-06 08:51:13.750;2.85
2019-11-06 08:51:13.830;2.85
2019-11-06 08:51:13.923;2.85
2019-11-06 08:51:13.983;2.83
2019-11-06 08:51:14.000;2.85
2019-11-06 08:51:14.030;2.85
2019-11-06 08:51:14.063;2.85
2019-11-06 08:51:14.140;2.85
2019-11-06 08:51:14.173;2.85
2019-11-06 08:51:14.203;2.85
2019-11-06 08:51:14.233;2.85
2019-11-06 08:51:14.267;2.85
2019-11-06 08:51:14.313;2.85
2019-11-06 08:51:14.377;2.85
2019-11-06 08:51:14.407;2.85
2019-11-06 08:51:14.453;2.85
2019-11-06 08:51:14.470;2.85
2019-11-06 08:51:14.483;2.85
2019-11-06 08:51:14.530;2.83
2019-11-06 08:51:14.580;2.83
2019-11-06 08:51:14.610;2.83
2019-11-06 08:51:14.657;2.83
2019-11-06 08:51:14.703;2.83
2019-11-06 08:51:14.720;2.83
2019-11-06 08:51:14.750;2.83
2019-11-06 08:51:14.780;2.83
2019-11-06 08:51:14.830;2.83
2019-11-06 08:51:14.843;2.83
2019-11-06 08:51:14.877;2.83
2019-11-06 08:51:14.907;2.81
2019-11-06 08:51:14.923;2.83
2019-11-06 08:51:14.970;2.81
2019-11-06 08:51:15.110;2.81
2019-11-06 08:51:15.157;2.83
2019-11-06 08:51:15.203;2.81
2019-11-06 08:51:15.233;2.83
2019-11-06 08:51:15.250;2.81
2019-11-06 08:51:15.267;2.83
2019-11-06 08:51:15.297;2.81
2019-11-06 08:51:15.330;2.81
2019-11-06 08:51:15.343;2.81
2019-11-06 08:51:15.390;2.81
2019-11-06 08:51:31.767;2.81
2019-11-06 08:51:31.780;2.81
2019-11-06 08:51:31.813;2.81
2019-11-06 08:51:31.830;2.81
2019-11-06 08:51:31.860;2.81
2019-11-06 08:51:31.877;2.81
2019-11-06 08:51:31.907;2.81
2019-11-06 08:51:31.923;2.81
2019-11-06 08:51:31.953;2.81
2019-11-06 08:51:32.017;2.81
2019-11-06 08:51:32.063;2.81
2019-11-06 08:51:32.093;2.81
2019-11-06 08:51:32.127;2.81
2019-11-06 08:51:32.157;2.79
2019-11-06 08:51:32.187;2.79
2019-11-06 08:51:32.250;2.79
2019-11-06 08:51:32.280;2.79
2019-11-06 08:51:32.330;2.79
2019-11-06 08:51:32.360;2.79
2019-11-06 08:51:32.453;2.79
2019-11-06 08:51:32.483;2.79
2019-11-06 08:51:32.530;2.79
2019-11-06 08:51:32.547;2.79
2019-11-06 08:51:32.593;2.79
2019-11-06 08:51:32.767;2.79
2019-11-06 08:51:32.830;2.79
2019-11-06 08:51:32.860;2.79
2019-11-06 08:51:32.890;2.79
2019-11-06 08:51:32.937;2.79
2019-11-06 08:51:32.983;2.79
2019-11-06 08:51:33.063;2.77
2019-11-06 08:51:33.203;2.79
2019-11-06 08:51:33.250;2.77
2019-11-06 08:51:33.297;2.79
2019-11-06 08:51:33.360;2.79
2019-11-06 08:51:33.437;2.79
2019-11-06 08:51:33.500;2.79
2019-11-06 08:51:33.547;2.79
2019-11-06 08:51:33.610;2.79
2019-11-06 08:51:33.657;2.79
2019-11-06 08:51:33.720;2.79
2019-11-06 08:51:33.780;2.77
2019-11-06 08:51:33.843;2.77
2019-11-06 08:51:33.907;2.77
2019-11-06 08:51:33.937;2.77
2019-11-06 08:51:33.953;2.77
2019-11-06 08:51:33.983;2.77
2019-11-06 08:51:34.017;2.77
2019-11-06 08:51:34.030;2.77
2019-11-06 08:51:34.093;2.77
2019-11-06 08:51:34.157;2.77
2019-11-06 08:51:34.220;2.77
2019-11-06 08:51:34.267;2.77
2019-11-06 08:51:34.297;2.77
2019-11-06 08:51:34.343;2.77
2019-11-06 08:51:34.407;2.79
2019-11-06 08:51:34.423;2.77
2019-11-06 08:51:34.483;2.79
2019-11-06 08:51:34.530;2.77
2019-11-06 08:51:49.407;2.77
2019-11-06 08:51:49.483;2.77
2019-11-06 08:51:49.563;2.77
2019-11-06 08:51:49.593;2.77
2019-11-06 08:51:49.640;2.77
2019-11-06 08:51:49.703;2.77
2019-11-06 08:51:49.750;2.77
2019-11-06 08:51:49.780;2.77
2019-11-06 08:51:49.843;2.77
2019-11-06 08:51:49.877;2.77
2019-11-06 08:51:49.923;2.77
2019-11-06 08:51:49.953;2.77
2019-11-06 08:51:50.017;2.77
2019-11-06 08:51:50.080;2.77
2019-11-06 08:51:50.157;2.77
